File,Result
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/task_fd_query_kern.o:kretprobe/blk_account_io_completion, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tc_l2_redirect_kern.o:l2_to_iptun_ingress_forward, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tc_l2_redirect_kern.o:l2_to_iptun_ingress_redirect, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tc_l2_redirect_kern.o:l2_to_ip6tun_ingress_redirect, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tc_l2_redirect_kern.o:drop_non_tun_vip, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tcbpf1_kern.o:classifier, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tcbpf1_kern.o:redirect_xmit,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tcbpf1_kern.o:redirect_recv,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tcbpf1_kern.o:clone_redirect_xmit,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tcbpf1_kern.o:clone_redirect_recv,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tcp_basertt_kern.o:sockops, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tcp_bufs_kern.o:sockops, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tcp_clamp_kern.o:sockops, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tcp_cong_kern.o:sockops, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tcp_iw_kern.o:sockops, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tcp_rwnd_kern.o:sockops, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tcp_synrto_kern.o:sockops, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/test_cgrp2_tc_kern.o:filter, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/test_current_task_under_cgroup_kern.o:kprobe/sys_sync, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/test_map_in_map_kern.o:kprobe/sys_connect, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/test_overhead_kprobe_kern.o:kprobe/__set_task_comm, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/test_overhead_kprobe_kern.o:kprobe/urandom_read, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/test_overhead_raw_tp_kern.o:raw_tracepoint/task_rename, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/test_overhead_raw_tp_kern.o:raw_tracepoint/urandom_read, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/test_overhead_tp_kern.o:tracepoint/task/task_rename, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/test_overhead_tp_kern.o:tracepoint/random/urandom_read, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/test_probe_write_user_kern.o:kprobe/sys_connect, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/trace_event_kern.o:perf_event, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/trace_output_kern.o:kprobe/sys_write, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tracex1_kern.o:kprobe/__netif_receive_skb_core, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tracex2_kern.o:kprobe/kfree_skb, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tracex2_kern.o:kprobe/sys_write, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tracex3_kern.o:kprobe/blk_start_request,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tracex3_kern.o:kprobe/blk_account_io_completion, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tracex4_kern.o:kprobe/kmem_cache_free,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tracex4_kern.o:kretprobe/kmem_cache_alloc_node, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tracex5_kern.o:kprobe/__seccomp_filter, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tracex5_kern.o:kprobe/1, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tracex5_kern.o:kprobe/0, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tracex5_kern.o:kprobe/9, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tracex6_kern.o:kprobe/htab_map_get_next_key, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tracex6_kern.o:kprobe/htab_map_lookup_elem, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tracex7_kern.o:kprobe/open_ctree, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp1_kern.o:xdp1,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp2_kern.o:xdp1,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp2skb_meta_kern.o:xdp_mark, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp2skb_meta_kern.o:tc_mark, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_adjust_tail_kern.o:xdp_icmp, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_fwd_kern.o:xdp_fwd, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_fwd_kern.o:xdp_fwd_direct, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_monitor_kern.o:tracepoint/xdp/xdp_redirect_err,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_monitor_kern.o:tracepoint/xdp/xdp_redirect_map_err,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_monitor_kern.o:tracepoint/xdp/xdp_redirect,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_monitor_kern.o:tracepoint/xdp/xdp_redirect_map,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_monitor_kern.o:tracepoint/xdp/xdp_exception,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_monitor_kern.o:tracepoint/xdp/xdp_cpumap_enqueue, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_monitor_kern.o:tracepoint/xdp/xdp_cpumap_kthread, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_monitor_kern.o:tracepoint/xdp/xdp_devmap_xmit, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_redirect_cpu_kern.o:xdp_cpu_map0, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_redirect_cpu_kern.o:xdp_cpu_map1_touch_data,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_redirect_cpu_kern.o:xdp_cpu_map2_round_robin, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_redirect_cpu_kern.o:xdp_cpu_map3_proto_separate, error: analysis failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_redirect_cpu_kern.o:xdp_cpu_map4_ddos_filter_pktgen, error: analysis failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_redirect_cpu_kern.o:xdp_cpu_map5_lb_hash_ip_pairs, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_redirect_err,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_redirect_map_err,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_exception,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_cpumap_enqueue, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_cpumap_kthread, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_redirect_kern.o:xdp_redirect,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_redirect_kern.o:xdp_redirect_dummy, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_redirect_map_kern.o:xdp_redirect_map,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_redirect_map_kern.o:xdp_redirect_dummy, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_router_ipv4_kern.o:xdp_router_ipv4,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_rxq_info_kern.o:xdp_prog0, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_sample_pkts_kern.o:xdp_sample, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdp_tx_iptunnel_kern.o:xdp_tx_iptunnel, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/xdpsock_kern.o:xdp_sock,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/sock_flags_kern.o:cgroup/sock1, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/sock_flags_kern.o:cgroup/sock2, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/sockex1_kern.o:socket1, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/sockex2_kern.o:socket2, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/sockex3_kern.o:socket/3, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/sockex3_kern.o:socket/4, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/sockex3_kern.o:socket/1,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/sockex3_kern.o:socket/2,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/sockex3_kern.o:socket/0,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/trace_output_kern.o:kprobe/__x64_sys_write, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/tracex1_kern.o:kprobe/__netif_receive_skb_core, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/tracex2_kern.o:kprobe/kfree_skb, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/tracex2_kern.o:kprobe/__x64_sys_write, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/tracex3_kern.o:kprobe/blk_mq_start_request,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/tracex3_kern.o:kprobe/blk_account_io_done, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/tracex4_kern.o:kprobe/kmem_cache_free,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/tracex4_kern.o:kretprobe/kmem_cache_alloc_node, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/tracex6_kern.o:kprobe/htab_map_get_next_key, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/tracex6_kern.o:kprobe/htab_map_lookup_elem, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/new_linux/tracex7_kern.o:kprobe/open_ctree, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:tail-32, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:tail-33, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:tail-0, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:tail-1, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:tail-3, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:tail-4, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:tail-5, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:tail-7, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:tail-8, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:tail-11, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:tail-13, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:tail-12, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:tail-2, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:xdp, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:af_xdp, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:tail-35, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:ingress, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:egress, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/ovs/datapath.o:downcall, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/napi_monitor_kern.o:tracepoint/napi/napi_poll, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/napi_monitor_kern.o:tracepoint/irq/softirq_entry, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/napi_monitor_kern.o:tracepoint/irq/softirq_exit, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/napi_monitor_kern.o:tracepoint/irq/softirq_raise, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/tc_bench01_redirect_kern.o:ingress_redirect, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_bench01_mem_access_cost_kern.o:xdp_bench01,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_bench02_drop_pattern_kern.o:xdp_bench02,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_ddos01_blacklist_kern.o:.text, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_ddos01_blacklist_kern.o:xdp_prog, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_monitor_kern.o:tracepoint/xdp/xdp_redirect_err,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_monitor_kern.o:tracepoint/xdp/xdp_redirect_map_err,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_monitor_kern.o:tracepoint/xdp/xdp_redirect,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_monitor_kern.o:tracepoint/xdp/xdp_redirect_map,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:xdp_cpu_map0, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:xdp_cpu_map1_touch_data,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:xdp_cpu_map2_round_robin, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:xdp_cpu_map3_proto_separate, error: analysis failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:xdp_cpu_map4_ddos_filter_pktgen, error: analysis failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:xdp_cpu_map5_ip_l3_flow_hash, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_redirect_err,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_redirect_map_err,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_exception,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_cpumap_enqueue, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_cpumap_kthread, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_redirect_err_kern.o:xdp_redirect_map,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_redirect_err_kern.o:xdp_redirect_dummy, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_redirect_err_kern.o:xdp_redirect_map_rr,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_tcpdump_kern.o:xdp_tcpdump_to_perf_ring,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_ttl_kern.o:xdp_ttl,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_vlan01_kern.o:xdp_drop_vlan_4011,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_vlan01_kern.o:xdp_vlan_change, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_vlan01_kern.o:xdp_vlan_remove_outer, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_vlan01_kern.o:xdp_vlan_remove_outer2, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/prototype-kernel/xdp_vlan01_kern.o:tc_vlan_push, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/suricata/bypass_filter.o:filter, unsafe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/suricata/filter.o:filter,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/suricata/lb.o:loadbalancer,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/suricata/vlan_filter.o:filter,safe
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/suricata/xdp_filter.o:xdp,safe
