File,Result,Cpu,Mem
/home/jetafese/cilium/bpf/bpf_xdp.o:2/1:__send_drop_notify,1,0.054647,6912
/home/jetafese/cilium/bpf/bpf_xdp.o:2/21:tail_nodeport_ipv6_dsr,0,1.3066,37992
/home/jetafese/cilium/bpf/bpf_xdp.o:2/18:tail_nodeport_rev_dnat_ingress_ipv6,0,0.620772,48284
/home/jetafese/cilium/bpf/bpf_xdp.o:2/37:tail_nodeport_nat_ingress_ipv6,0,0.349714,29508
/home/jetafese/cilium/bpf/bpf_xdp.o:2/16:tail_nodeport_nat_egress_ipv6,0,5.76759,297352
/home/jetafese/cilium/bpf/bpf_xdp.o:2/39:tail_handle_snat_fwd_ipv6,0,0.086309,12072
/home/jetafese/cilium/bpf/bpf_xdp.o:2/24:tail_handle_nat_fwd_ipv6,0,0.566958,22112
/home/jetafese/cilium/bpf/bpf_xdp.o:2/20:tail_nodeport_ipv4_dsr,0,0.906375,25784
/home/jetafese/cilium/bpf/bpf_xdp.o:2/17:tail_nodeport_rev_dnat_ingress_ipv4,0,1.25543,52488
/home/jetafese/cilium/bpf/bpf_xdp.o:2/36:tail_nodeport_nat_ingress_ipv4,0,0.373956,28260
/home/jetafese/cilium/bpf/bpf_xdp.o:2/15:tail_nodeport_nat_egress_ipv4,0,5.40323,268460
/home/jetafese/cilium/bpf/bpf_xdp.o:2/38:tail_handle_snat_fwd_ipv4,1,0.052213,7252
/home/jetafese/cilium/bpf/bpf_xdp.o:2/19:tail_handle_nat_fwd_ipv4,0,0.685411,42620
/home/jetafese/cilium/bpf/bpf_xdp.o:2/7:tail_lb_ipv4,0,7.20998,76220
/home/jetafese/cilium/bpf/bpf_xdp.o:2/10:tail_lb_ipv6,0,0.1939,18444
/home/jetafese/cilium/bpf/bpf_xdp.o:xdp:cil_xdp_entry,1,0.12007,9916
