File,Result
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc-DDROP_ALL.o:2/7, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc-DDROP_ALL.o:2/6, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc-DDROP_ALL.o:from-container,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc-DDROP_ALL.o:1/0x1010, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc-DUNKNOWN.o:2/2,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc-DUNKNOWN.o:2/1,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc-DUNKNOWN.o:2/3,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc-DUNKNOWN.o:2/5, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc-DUNKNOWN.o:2/4,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc-DUNKNOWN.o:2/7, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc-DUNKNOWN.o:2/6, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc-DUNKNOWN.o:from-container, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc-DUNKNOWN.o:1/0x1010, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc_jit.o:2/1,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc_jit.o:2/3,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc_jit.o:2/5, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc_jit.o:2/4,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc_jit.o:2/10, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc_jit.o:2/7, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc_jit.o:2/6, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc_jit.o:from-container,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_lxc_jit.o:1/0xdc06, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_netdev.o:2/2,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_netdev.o:2/1,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_netdev.o:2/3,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_netdev.o:2/5, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_netdev.o:2/4,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_netdev.o:2/7, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_netdev.o:from-netdev, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_netdev.o:3/2,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_overlay.o:2/2,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_overlay.o:2/1,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_overlay.o:2/3,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_overlay.o:2/5, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_overlay.o:2/4,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_overlay.o:2/7, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_overlay.o:from-overlay, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/bpf_cilium_test/bpf_overlay.o:3/2,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/badhelpercall.o:.text, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/badmapptr.o:test,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/byteswap.o:.text, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/ctxoffset.o:sockops,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/exposeptr.o:.text,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/exposeptr2.o:.text,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/loop.o:test_md,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/map_in_map.o:.text,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/map_in_map_anonymous.o:.text,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/map_in_map_legacy.o:.text,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/map_in_map_typedef.o:.text,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/mapoverflow.o:.text,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/mapunderflow.o:.text,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/mapvalue-overrun.o:.text, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/nullmapref.o:test,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/packet_access.o:xdp,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/packet_overflow.o:xdp,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/packet_reallocate.o:socket_filter, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/packet_start_ok.o:xdp,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/prog_array.o:.text, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/ringbuf_uninit.o:.text, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/stackok.o:.text,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/tail_call.o:xdp_prog, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/tail_call.o:xdp_prog/0, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/tail_call_bad.o:xdp_prog, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/tail_call_bad.o:xdp_prog/0, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/twomaps.o:.text, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/twomaps_btf.o:.text, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/twostackvars.o:.text, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/twotypes.o:.text, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/build/wronghelper.o:xdp, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_lb.o:2/1,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_lb.o:from-netdev, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_lxc.o:2/1,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_lxc.o:2/3, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_lxc.o:2/5, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_lxc.o:2/4, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_lxc.o:2/10, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_lxc.o:2/7, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_lxc.o:2/6, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_lxc.o:from-container, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_lxc.o:2/12, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_lxc.o:2/11, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_lxc.o:1/0x1010, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_lxc.o:2/8, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_lxc.o:2/9, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_netdev.o:2/1,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_netdev.o:2/3, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_netdev.o:2/5, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_netdev.o:2/4, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_netdev.o:2/7, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_netdev.o:from-netdev, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_overlay.o:2/1,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_overlay.o:2/3, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_overlay.o:2/5, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_overlay.o:2/4, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_overlay.o:2/7, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_overlay.o:from-overlay, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp.o:from-netdev,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:2/1,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:2/21, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:2/16, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:2/18, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:2/24, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:2/20, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:2/15, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:2/17, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:2/19, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:2/7, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:2/10, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:from-netdev,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/1,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/21, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/16, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/18, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/24, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/20, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/15, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/17, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/19, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/7, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/10, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:from-netdev,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/1,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/21, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/16, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/18, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/24, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/20, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/15, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/17, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/19, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/7, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/10, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:from-netdev,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/1,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/16, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/18, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/24, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/15, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/17, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/19, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/7, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/10, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:from-netdev,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/1,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/16, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/18, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/24, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/15, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/17, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/19, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/7, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/10, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:from-netdev,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/invalid/invalid-lddw.o:.text, error: translation failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/cpustat_kern.o:tracepoint/power/cpu_idle, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/cpustat_kern.o:tracepoint/power/cpu_frequency, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/lathist_kern.o:kprobe/trace_preempt_off, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/lathist_kern.o:kprobe/trace_preempt_on, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/lwt_len_hist_kern.o:len_hist, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/map_perf_test_kern.o:kprobe/sys_getuid,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/map_perf_test_kern.o:kprobe/sys_geteuid,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/map_perf_test_kern.o:kprobe/sys_getgid,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/map_perf_test_kern.o:kprobe/sys_getegid,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/map_perf_test_kern.o:kprobe/sys_connect,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/map_perf_test_kern.o:kprobe/sys_gettid,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/map_perf_test_kern.o:kprobe/sys_getpgid,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/map_perf_test_kern.o:kprobe/sys_getppid,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/offwaketime_kern.o:kprobe/try_to_wake_up,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/offwaketime_kern.o:tracepoint/sched/sched_switch, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/sampleip_kern.o:perf_event,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/sock_flags_kern.o:cgroup/sock1,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/sock_flags_kern.o:cgroup/sock2,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/sockex1_kern.o:socket1, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/sockex2_kern.o:socket2, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/sockex3_kern.o:socket/3, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/sockex3_kern.o:socket/4, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/sockex3_kern.o:socket/1,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/sockex3_kern.o:socket/2,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/sockex3_kern.o:socket/0,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/spin_unlock,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/spin_lock,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/mutex_spin_on_owner,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/rwsem_spin_on_owner,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/spin_unlock_irqrestore,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_unlock_irqrestore,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_unlock_bh,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_unlock,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_lock_irqsave,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_trylock_bh,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_lock_irq,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_trylock,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_lock,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_lock_bh,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/htab_map_update_elem,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/__htab_percpu_map_update_elem,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/htab_map_alloc,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/syscall_tp_kern.o:tracepoint/syscalls/sys_enter_open,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/syscall_tp_kern.o:tracepoint/syscalls/sys_exit_open,1
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/task_fd_query_kern.o:kprobe/blk_start_request, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/task_fd_query_kern.o:kretprobe/blk_account_io_completion, 0
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tc_l2_redirect_kern.o:l2_to_iptun_ingress_forward, error: llvm dialect conversion failed
/Users/jetafese/Documents/code/btor2mlir/prevail/ebpf-samples/linux/tc_l2_redirect_kern.o:l2_to_iptun_ingress_redirect, error: llvm dialect conversion failed
